latitude,longitude,FIRMS_date,image_date,date_diff_hours,cloud_pct,thumbnail_file,satellite_image_source,detecion_source,country,firms_sensor
-14.2099,-62.7756,2024-10-31T06:10:00,2024-10-31T14:36:35.648000,8.44,4.348846,point_4034.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.208,-62.7873,2024-10-31T06:10:00,2024-10-31T14:36:35.648000,8.44,4.348846,point_4035.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.7233,-63.5517,2024-10-31T06:10:00,2024-10-31T14:36:39.054000,8.44,6.294551,point_4048.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.715,-63.5365,2024-10-31T06:10:00,2024-10-31T14:36:39.054000,8.44,6.294551,point_4049.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.7127,-63.5498,2024-10-31T06:10:00,2024-10-31T14:36:39.054000,8.44,6.294551,point_4050.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.9755,-64.1481,2024-10-31T06:10:00,2024-10-31T14:36:56.931000,8.45,9.245673,point_4068.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.9779,-64.134,2024-10-31T06:10:00,2024-10-31T14:36:56.931000,8.45,9.245673,point_4069.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.0603,-65.9701,2024-10-24T13:52:00,2024-10-24T14:46:43.283000,0.91,69.244468,point_5508.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.0705,-65.9623,2024-10-24T13:52:00,2024-10-24T14:46:43.283000,0.91,69.244468,point_5509.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.0741,-66.0003,2024-10-24T13:52:00,2024-10-24T14:46:43.283000,0.91,69.244468,point_5510.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.0754,-65.9911,2024-10-24T13:52:00,2024-10-24T14:46:43.283000,0.91,69.244468,point_5511.png,sentinel-2,modis_Bolivia,Bolivia,modis
-12.4707,-64.8559,2024-10-24T13:51:00,2024-10-24T14:46:12.708000,0.92,57.966936,point_5600.png,sentinel-2,modis_Bolivia,Bolivia,modis
-12.4605,-64.8636,2024-10-24T13:51:00,2024-10-24T14:46:12.708000,0.92,57.966936,point_5601.png,sentinel-2,modis_Bolivia,Bolivia,modis
-12.4618,-64.8546,2024-10-24T13:51:00,2024-10-24T14:46:12.708000,0.92,57.966936,point_5605.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.2256,-62.5309,2024-10-21T13:30:00,2024-10-21T14:36:36.988000,1.11,10.306568,point_6367.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.2273,-62.52,2024-10-21T13:30:00,2024-10-21T14:36:36.988000,1.11,10.306568,point_6368.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.2265,-62.5173,2024-10-21T06:03:00,2024-10-21T14:36:36.988000,8.56,10.306568,point_6402.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.2241,-62.5315,2024-10-21T06:03:00,2024-10-21T14:36:36.988000,8.56,10.306568,point_6407.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.2421,-67.5728,2024-10-17T14:06:00,2024-10-17T14:56:01.514000,0.83,45.2445,point_7666.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.2993,-67.6894,2024-10-17T14:06:00,2024-10-17T14:56:01.514000,0.83,45.2445,point_7675.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.3006,-67.6803,2024-10-17T14:06:00,2024-10-17T14:56:01.514000,0.83,45.2445,point_7676.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.3019,-67.6712,2024-10-17T14:06:00,2024-10-17T14:56:01.514000,0.83,45.2445,point_7677.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.3082,-67.6907,2024-10-17T14:06:00,2024-10-17T14:56:01.514000,0.83,45.2445,point_7679.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.3095,-67.6816,2024-10-17T14:06:00,2024-10-17T14:56:01.514000,0.83,45.2445,point_7680.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.3108,-67.6725,2024-10-17T14:06:00,2024-10-17T14:56:01.514000,0.83,45.2445,point_7681.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.1862,-68.3712,2024-10-17T14:06:00,2024-10-17T14:56:48.375000,0.85,64.979613,point_7759.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.1875,-68.3621,2024-10-17T14:06:00,2024-10-17T14:56:48.375000,0.85,64.979613,point_7760.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.1888,-68.3529,2024-10-17T14:06:00,2024-10-17T14:56:48.375000,0.85,64.979613,point_7761.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.351,-67.2649,2024-10-17T06:39:00,2024-10-17T14:56:01.514000,8.28,45.2445,point_7814.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.3057,-67.6816,2024-10-17T06:39:00,2024-10-17T14:56:01.514000,8.28,45.2445,point_7821.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.3071,-67.6723,2024-10-17T06:39:00,2024-10-17T14:56:01.514000,8.28,45.2445,point_7822.png,sentinel-2,modis_Bolivia,Bolivia,modis
-12.8909,-64.7479,2024-10-16T13:26:00,2024-10-16T14:36:27.725000,1.17,32.177842,point_8051.png,sentinel-2,modis_Bolivia,Bolivia,modis
-12.9033,-64.75,2024-10-16T13:26:00,2024-10-16T14:36:27.725000,1.17,32.177842,point_8052.png,sentinel-2,modis_Bolivia,Bolivia,modis
-12.9065,-64.7311,2024-10-16T13:26:00,2024-10-16T14:36:27.725000,1.17,32.177842,point_8053.png,sentinel-2,modis_Bolivia,Bolivia,modis
-12.922,-64.7146,2024-10-16T13:26:00,2024-10-16T14:36:27.725000,1.17,32.177842,point_8055.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.1197,-64.7293,2024-10-16T13:26:00,2024-10-16T14:36:27.725000,1.17,32.177842,point_8067.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.7676,-64.6919,2024-10-16T13:26:00,2024-10-16T14:36:42.235000,1.18,21.37122,point_8105.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.7705,-64.6739,2024-10-16T13:26:00,2024-10-16T14:36:42.235000,1.18,21.37122,point_8106.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.7615,-64.6793,2024-10-16T13:26:00,2024-10-16T14:36:42.235000,1.18,21.37122,point_8108.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.7706,-64.6995,2024-10-16T13:26:00,2024-10-16T14:36:42.235000,1.18,21.37122,point_8109.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.7737,-64.6814,2024-10-16T13:26:00,2024-10-16T14:36:42.235000,1.18,21.37122,point_8110.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.7768,-64.6635,2024-10-16T13:26:00,2024-10-16T14:36:42.235000,1.18,21.37122,point_8111.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.8868,-64.7071,2024-10-16T13:26:00,2024-10-16T14:36:42.235000,1.18,21.37122,point_8117.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.0437,-63.9884,2024-10-16T13:26:00,2024-10-16T14:36:42.235000,1.18,21.37122,point_8121.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.196,-64.2287,2024-10-16T06:00:00,2024-10-16T14:36:42.235000,8.61,21.37122,point_8245.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.2031,-64.2373,2024-10-16T06:00:00,2024-10-16T14:36:42.235000,8.61,21.37122,point_8255.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.2072,-64.2153,2024-10-16T06:00:00,2024-10-16T14:36:42.235000,8.61,21.37122,point_8256.png,sentinel-2,modis_Bolivia,Bolivia,modis
-12.9714,-64.3684,2024-10-16T05:59:00,2024-10-16T14:36:27.725000,8.62,32.177842,point_8313.png,sentinel-2,modis_Bolivia,Bolivia,modis
-12.978,-64.375,2024-10-16T05:59:00,2024-10-16T14:36:27.725000,8.62,32.177842,point_8315.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.762,-64.673,2024-10-16T05:59:00,2024-10-16T14:36:42.235000,8.63,21.37122,point_8332.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.7653,-64.6816,2024-10-16T05:59:00,2024-10-16T14:36:42.235000,8.63,21.37122,point_8338.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.9007,-64.6874,2024-10-16T05:59:00,2024-10-16T14:36:42.235000,8.63,21.37122,point_8360.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.9295,-65.2332,2024-10-14T13:44:00,2024-10-14T14:46:40.242000,1.04,47.967198,point_10940.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.6305,-67.5411,2024-10-14T13:44:00,2024-10-14T14:46:33.869000,1.04,73.377901,point_10950.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.6327,-67.5274,2024-10-14T13:44:00,2024-10-14T14:46:33.869000,1.04,73.377901,point_10951.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.6248,-67.523,2024-10-14T06:17:00,2024-10-14T14:46:33.869000,8.49,73.377901,point_11160.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.2239,-67.7086,2024-10-12T14:02:00,2024-10-12T14:56:28.171000,0.91,66.748595,point_14112.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.2341,-67.7009,2024-10-12T14:02:00,2024-10-12T14:56:28.171000,0.91,66.748595,point_14113.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.5875,-65.4386,2024-10-11T13:23:00,2024-10-11T14:37:08.679000,1.24,11.276759,point_15025.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.5942,-65.4469,2024-10-11T13:23:00,2024-10-11T14:37:08.679000,1.24,11.276759,point_15026.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.7419,-65.5282,2024-10-11T13:23:00,2024-10-11T14:37:08.679000,1.24,11.276759,point_15028.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.7527,-65.5134,2024-10-11T13:23:00,2024-10-11T14:37:08.679000,1.24,11.276759,point_15029.png,sentinel-2,modis_Bolivia,Bolivia,modis
-16.2335,-64.6005,2024-10-11T13:23:00,2024-10-11T14:37:13.741000,1.24,13.993683,point_15034.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.24,-62.8294,2024-10-11T13:23:00,2024-10-11T14:36:34.043000,1.23,61.533535,point_15045.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.6223,-62.749,2024-10-11T13:23:00,2024-10-11T14:36:48.568000,1.23,61.70451,point_15067.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.8544,-63.8803,2024-10-11T13:22:00,2024-10-11T14:36:37.456000,1.24,30.246875,point_15111.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.2803,-63.129,2024-10-11T13:22:00,2024-10-11T14:36:23.055000,1.24,55.564815,point_15116.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.7504,-65.5312,2024-10-11T05:56:00,2024-10-11T14:37:08.679000,8.69,11.276759,point_15124.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.7524,-65.527,2024-10-11T05:56:00,2024-10-11T14:37:08.679000,8.69,11.276759,point_15125.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.7372,-65.5238,2024-10-11T05:56:00,2024-10-11T14:37:08.679000,8.69,11.276759,point_15126.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.6707,-65.5417,2024-10-11T05:56:00,2024-10-11T14:37:08.679000,8.69,11.276759,point_15127.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.4992,-63.7674,2024-10-11T05:56:00,2024-10-11T14:36:37.456000,8.68,30.246875,point_15172.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.4948,-63.7909,2024-10-11T05:56:00,2024-10-11T14:36:37.456000,8.68,30.246875,point_15173.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.4901,-63.7822,2024-10-11T05:56:00,2024-10-11T14:36:37.456000,8.68,30.246875,point_15174.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.6084,-62.7408,2024-10-11T05:56:00,2024-10-11T14:36:48.568000,8.68,61.70451,point_15175.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.9976,-63.9886,2024-10-11T05:56:00,2024-10-11T14:36:40.610000,8.68,52.570051,point_15230.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.3955,-64.2312,2024-10-11T05:55:00,2024-10-11T14:36:26.113000,8.69,44.067684,point_15262.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.398,-64.2367,2024-10-11T05:55:00,2024-10-11T14:36:26.113000,8.69,44.067684,point_15269.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.5996,-64.1192,2024-10-11T05:55:00,2024-10-11T14:36:26.113000,8.69,44.067684,point_15273.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.6032,-64.125,2024-10-11T05:55:00,2024-10-11T14:36:26.113000,8.69,44.067684,point_15276.png,sentinel-2,modis_Bolivia,Bolivia,modis
-12.9022,-65.0881,2024-10-09T13:40:00,2024-10-09T14:46:23.073000,1.11,64.852607,point_16936.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.5082,-65.4132,2024-10-09T13:40:00,2024-10-09T14:45:54.178000,1.1,9.807353,point_16937.png,sentinel-2,modis_Bolivia,Bolivia,modis
-12.9121,-65.0897,2024-10-09T13:40:00,2024-10-09T14:46:23.073000,1.11,64.852607,point_16939.png,sentinel-2,modis_Bolivia,Bolivia,modis
-12.9201,-65.1026,2024-10-09T13:40:00,2024-10-09T14:46:23.073000,1.11,64.852607,point_16942.png,sentinel-2,modis_Bolivia,Bolivia,modis
-12.9219,-65.0912,2024-10-09T13:40:00,2024-10-09T14:46:23.073000,1.11,64.852607,point_16943.png,sentinel-2,modis_Bolivia,Bolivia,modis
-12.9118,-65.0903,2024-10-09T06:13:00,2024-10-09T14:46:23.073000,8.56,64.852607,point_17986.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.5071,-65.4063,2024-10-09T06:13:00,2024-10-09T14:45:54.178000,8.55,9.807353,point_17999.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.5087,-65.416,2024-10-09T06:13:00,2024-10-09T14:45:54.178000,8.55,9.807353,point_18000.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.4294,-61.7265,2024-10-08T13:01:00,2024-10-08T14:26:36.797000,1.43,13.151911,point_18328.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.3986,-61.9658,2024-10-08T13:00:00,2024-10-08T14:26:22.154000,1.44,26.828915,point_18337.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.6922,-60.6746,2024-10-08T05:34:00,2024-10-08T14:26:47.575000,8.88,11.706734,point_18350.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.1747,-67.9264,2024-10-07T13:58:00,2024-10-07T14:56:29.578000,0.97,68.222165,point_20159.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.1752,-67.9241,2024-10-07T06:31:00,2024-10-07T14:56:29.578000,8.42,68.222165,point_20600.png,sentinel-2,modis_Bolivia,Bolivia,modis
-17.9017,-59.2776,2024-10-05T19:01:00,2024-10-05T14:17:32.935000,-4.72,1.918756,point_22687.png,sentinel-2,modis_Bolivia,Bolivia,modis
-17.2947,-59.8785,2024-10-05T19:01:00,2024-10-05T14:17:33.985000,-4.72,0.464995,point_22698.png,sentinel-2,modis_Bolivia,Bolivia,modis
-17.2938,-59.8837,2024-10-05T19:01:00,2024-10-05T14:17:33.985000,-4.72,0.464995,point_22699.png,sentinel-2,modis_Bolivia,Bolivia,modis
-18.1139,-58.6302,2024-10-05T12:40:00,2024-10-05T14:17:29.512000,1.62,5.896246,point_23085.png,sentinel-2,modis_Bolivia,Bolivia,modis
-18.1143,-58.6238,2024-10-05T12:40:00,2024-10-05T14:17:29.512000,1.62,5.896246,point_23086.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.499,-65.4362,2024-10-04T13:37:00,2024-10-04T14:47:11.149000,1.17,2.006249,point_27284.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.5011,-65.4234,2024-10-04T13:37:00,2024-10-04T14:47:11.149000,1.17,2.006249,point_27285.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.5094,-65.438,2024-10-04T13:37:00,2024-10-04T14:47:11.149000,1.17,2.006249,point_27288.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.3274,-65.6233,2024-10-04T13:37:00,2024-10-04T14:46:57.764000,1.17,37.593806,point_28317.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.3295,-65.61,2024-10-04T13:37:00,2024-10-04T14:46:57.764000,1.17,37.593806,point_28318.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.338,-65.6251,2024-10-04T13:37:00,2024-10-04T14:46:57.764000,1.17,37.593806,point_28325.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.3401,-65.6118,2024-10-04T13:37:00,2024-10-04T14:46:57.764000,1.17,37.593806,point_28326.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.3422,-65.6319,2024-10-04T13:37:00,2024-10-04T14:46:57.764000,1.17,37.593806,point_28337.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.3444,-65.6186,2024-10-04T13:37:00,2024-10-04T14:46:57.764000,1.17,37.593806,point_28338.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.355,-65.6204,2024-10-04T13:37:00,2024-10-04T14:46:57.764000,1.17,37.593806,point_28340.png,sentinel-2,modis_Bolivia,Bolivia,modis
-14.8316,-65.8889,2024-10-04T06:10:00,2024-10-04T14:46:57.764000,8.62,37.593806,point_29207.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.3309,-65.6067,2024-10-04T06:10:00,2024-10-04T14:46:57.764000,8.62,37.593806,point_29271.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.3193,-65.6045,2024-10-04T06:10:00,2024-10-04T14:46:57.764000,8.62,37.593806,point_29268.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.3426,-65.6088,2024-10-04T06:10:00,2024-10-04T14:46:57.764000,8.62,37.593806,point_29275.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.4985,-65.4329,2024-10-04T06:10:00,2024-10-04T14:47:11.149000,8.62,2.006249,point_29288.png,sentinel-2,modis_Bolivia,Bolivia,modis
-15.5012,-65.4171,2024-10-04T06:10:00,2024-10-04T14:47:11.149000,8.62,2.006249,point_29289.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.4263,-67.8921,2024-10-02T18:41:00,2024-10-02T14:56:02.763000,-3.75,4.960438,point_31906.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.0186,-68.8165,2024-10-02T18:41:00,2024-10-02T14:56:06.161000,-3.75,7.971732,point_32080.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.0298,-68.8149,2024-10-02T18:41:00,2024-10-02T14:56:06.161000,-3.75,7.971732,point_32081.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.4226,-67.9125,2024-10-02T18:41:00,2024-10-02T14:56:02.763000,-3.75,4.960438,point_32117.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.4208,-67.8995,2024-10-02T18:41:00,2024-10-02T14:56:02.763000,-3.75,4.960438,point_32118.png,sentinel-2,modis_Bolivia,Bolivia,modis
-12.6078,-67.7318,2024-10-02T18:40:00,2024-10-02T14:56:17.035000,-3.73,2.322445,point_33535.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.2144,-67.9162,2024-10-02T18:40:00,2024-10-02T14:56:31.469000,-3.72,13.608985,point_33638.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.2126,-67.9024,2024-10-02T18:40:00,2024-10-02T14:56:31.469000,-3.72,13.608985,point_33639.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.2108,-67.8885,2024-10-02T18:40:00,2024-10-02T14:56:31.469000,-3.72,13.608985,point_33640.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.2235,-67.9009,2024-10-02T18:40:00,2024-10-02T14:56:31.469000,-3.72,13.608985,point_33643.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.2325,-67.8856,2024-10-02T18:40:00,2024-10-02T14:56:31.469000,-3.72,13.608985,point_33649.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.2706,-67.5578,2024-10-02T18:40:00,2024-10-02T14:56:31.469000,-3.72,13.608985,point_33664.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.2689,-67.5447,2024-10-02T18:40:00,2024-10-02T14:56:31.469000,-3.72,13.608985,point_33665.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.4216,-67.9118,2024-10-02T13:54:00,2024-10-02T14:56:02.763000,1.03,4.960438,point_35294.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.4233,-67.9009,2024-10-02T13:54:00,2024-10-02T14:56:02.763000,1.03,4.960438,point_35293.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.1919,-67.5405,2024-10-02T13:54:00,2024-10-02T14:56:02.763000,1.03,4.960438,point_35304.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.1903,-67.5509,2024-10-02T13:54:00,2024-10-02T14:56:02.763000,1.03,4.960438,point_35305.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.1824,-67.539,2024-10-02T13:54:00,2024-10-02T14:56:02.763000,1.03,4.960438,point_35307.png,sentinel-2,modis_Bolivia,Bolivia,modis
-11.1808,-67.5495,2024-10-02T13:54:00,2024-10-02T14:56:02.763000,1.03,4.960438,point_35308.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.2138,-67.9081,2024-10-02T13:54:00,2024-10-02T14:56:31.469000,1.04,13.608985,point_35356.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.2571,-67.558,2024-10-02T13:54:00,2024-10-02T14:56:31.469000,1.04,13.608985,point_35364.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.2493,-67.5465,2024-10-02T13:54:00,2024-10-02T14:56:31.469000,1.04,13.608985,point_35369.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.2478,-67.5565,2024-10-02T13:54:00,2024-10-02T14:56:31.469000,1.04,13.608985,point_35370.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.1182,-67.4887,2024-10-02T13:54:00,2024-10-02T14:56:31.469000,1.04,13.608985,point_35388.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.1167,-67.4987,2024-10-02T13:54:00,2024-10-02T14:56:31.469000,1.04,13.608985,point_35389.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.1074,-67.4973,2024-10-02T13:54:00,2024-10-02T14:56:31.469000,1.04,13.608985,point_35395.png,sentinel-2,modis_Bolivia,Bolivia,modis
-13.0135,-67.5074,2024-10-02T13:54:00,2024-10-02T14:56:31.469000,1.04,13.608985,point_35421.png,sentinel-2,modis_Bolivia,Bolivia,modis
