latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,year
-32.86316,-56.53908,302.72,0.48,0.4,2024-01-02,505,N20,VIIRS,n,2,290.25,1.39,N,0,2024
-32.86035,-56.54107,302.99,0.39,0.36,2024-01-03,446,N20,VIIRS,n,2,290.13,0.97,N,0,2024
-32.10288,-57.94765,332.41,0.47,0.48,2024-01-03,1709,N20,VIIRS,n,2,296.15,3.76,D,0,2024
-34.73141,-56.01215,333.47,0.38,0.36,2024-01-07,1733,N20,VIIRS,n,2,299.74,1.85,D,0,2024
-34.73473,-56.01141,331.05,0.38,0.36,2024-01-07,1733,N20,VIIRS,n,2,296.18,1.85,D,0,2024
-32.86286,-56.53911,300.7,0.39,0.36,2024-01-08,452,N20,VIIRS,n,2,290.09,0.66,N,0,2024
-32.86041,-56.53981,308.99,0.46,0.39,2024-01-09,433,N20,VIIRS,n,2,295.0,1.88,N,0,2024
-34.80468,-55.93845,320.03,0.4,0.6,2024-01-11,356,N20,VIIRS,n,2,291.2,1.56,N,0,2024
-33.93201,-56.69954,342.97,0.38,0.43,2024-01-11,1759,N20,VIIRS,n,2,292.04,6.16,D,0,2024
-33.6061,-54.32475,333.13,0.46,0.39,2024-01-12,1740,N20,VIIRS,n,2,301.58,4.65,D,0,2024
-31.36338,-57.89888,332.89,0.39,0.36,2024-01-12,1741,N20,VIIRS,l,2,305.19,1.34,D,0,2024
-34.854,-56.26771,301.96,0.39,0.36,2024-01-14,440,N20,VIIRS,n,2,290.79,0.36,N,0,2024
-32.86024,-56.54006,305.84,0.43,0.46,2024-01-15,421,N20,VIIRS,n,2,295.22,1.79,N,0,2024
-34.38435,-55.47847,334.91,0.47,0.64,2024-01-15,1823,N20,VIIRS,n,2,301.82,3.29,D,0,2024
-32.86314,-56.5384,302.8,0.48,0.4,2024-01-18,505,N20,VIIRS,n,2,291.11,0.88,N,0,2024
-34.09315,-54.49127,301.64,0.42,0.45,2024-01-18,505,N20,VIIRS,n,2,289.49,0.45,N,0,2024
-32.86317,-56.53798,304.34,0.39,0.36,2024-01-19,446,N20,VIIRS,n,2,292.8,0.9,N,0,2024
-31.0744,-55.75702,333.19,0.53,0.42,2024-01-19,1709,N20,VIIRS,n,2,298.37,5.19,D,0,2024
-31.07208,-55.76024,310.64,0.53,0.42,2024-01-20,427,N20,VIIRS,n,2,289.31,0.95,N,0,2024
-31.06826,-55.75918,301.16,0.53,0.42,2024-01-20,427,N20,VIIRS,n,2,289.56,0.95,N,0,2024
-34.46007,-57.78705,336.21,0.46,0.64,2024-01-20,1649,N20,VIIRS,n,2,298.8,4.55,D,0,2024
-33.25099,-55.8918,334.5,0.35,0.57,2024-01-20,1650,N20,VIIRS,n,2,300.22,0.47,D,0,2024
-34.53342,-56.25254,332.57,0.57,0.52,2024-01-21,1811,N20,VIIRS,n,2,300.9,3.72,D,0,2024
-31.25966,-57.86945,342.3,0.47,0.4,2024-01-22,1753,N20,VIIRS,n,2,303.73,10.15,D,0,2024
-31.26058,-57.87439,340.62,0.47,0.4,2024-01-22,1753,N20,VIIRS,n,2,303.68,4.16,D,0,2024
-31.44107,-57.86813,336.56,0.47,0.4,2024-01-22,1753,N20,VIIRS,n,2,303.3,3.7,D,0,2024
-32.39393,-54.08606,331.07,0.46,0.47,2024-01-22,1753,N20,VIIRS,n,2,299.03,3.23,D,0,2024
-31.26422,-57.87348,344.33,0.47,0.4,2024-01-22,1753,N20,VIIRS,n,2,303.59,4.16,D,0,2024
-32.8604,-56.53876,301.19,0.38,0.43,2024-01-23,511,N20,VIIRS,n,2,290.22,1.63,N,0,2024
-34.8284,-55.25029,316.1,0.47,0.48,2024-01-23,512,N20,VIIRS,n,2,287.23,2.4,N,0,2024
-34.82994,-55.24908,337.98,0.39,0.36,2024-01-23,1733,N20,VIIRS,n,2,306.18,3.77,D,0,2024
-34.80285,-56.17171,302.09,0.42,0.38,2024-01-25,434,N20,VIIRS,n,2,289.48,0.52,N,0,2024
-33.7581,-54.53159,330.34,0.48,0.48,2024-01-25,1656,N20,VIIRS,l,2,300.95,4.86,D,0,2024
-34.80872,-56.24128,332.79,0.62,0.54,2024-01-25,1656,N20,VIIRS,l,2,302.81,2.76,D,0,2024
-34.80857,-56.23999,338.67,0.62,0.54,2024-01-25,1656,N20,VIIRS,n,2,302.84,4.41,D,0,2024
-34.7147,-56.19606,337.64,0.61,0.54,2024-01-25,1656,N20,VIIRS,n,2,304.44,4.3,D,0,2024
-34.06168,-57.71299,355.37,0.37,0.58,2024-01-25,1656,N20,VIIRS,n,2,301.66,0.41,D,0,2024
-33.76257,-54.53099,340.91,0.48,0.48,2024-01-25,1656,N20,VIIRS,n,2,300.93,15.22,D,0,2024
-31.06799,-55.75901,306.4,0.52,0.5,2024-01-26,414,N20,VIIRS,n,2,287.35,1.02,N,0,2024
-34.76727,-56.07477,355.15,0.56,0.69,2024-01-26,1637,N20,VIIRS,n,2,303.01,27.38,D,0,2024
-34.76828,-56.07298,337.17,0.35,0.57,2024-01-26,1817,N20,VIIRS,n,2,302.32,3.89,D,0,2024
-34.70635,-55.91255,338.41,0.36,0.57,2024-01-26,1817,N20,VIIRS,n,2,297.35,2.11,D,0,2024
-34.76936,-56.07444,332.04,0.35,0.57,2024-01-26,1817,N20,VIIRS,n,2,301.96,2.15,D,0,2024
-34.76839,-56.07053,336.96,0.35,0.57,2024-01-26,1817,N20,VIIRS,n,2,299.78,2.15,D,0,2024
-32.39312,-58.12816,334.95,0.62,0.54,2024-01-26,1818,N20,VIIRS,n,2,303.9,10.61,D,0,2024
-32.39294,-58.12918,340.29,0.62,0.54,2024-01-26,1818,N20,VIIRS,n,2,305.21,4.89,D,0,2024
-32.86194,-56.53885,301.95,0.47,0.48,2024-01-28,517,N20,VIIRS,n,2,290.56,1.07,N,0,2024
-34.80062,-55.25043,346.61,0.41,0.37,2024-01-28,1740,N20,VIIRS,n,2,298.95,7.22,D,0,2024
-34.86646,-56.24551,335.24,0.39,0.36,2024-01-28,1740,N20,VIIRS,n,2,301.04,1.05,D,0,2024
-34.42482,-57.41714,338.48,0.38,0.36,2024-01-28,1740,N20,VIIRS,n,2,304.72,2.67,D,0,2024
-32.8616,-56.54117,304.68,0.42,0.38,2024-01-29,459,N20,VIIRS,n,2,292.71,0.94,N,0,2024
-34.73071,-56.04344,334.38,0.44,0.38,2024-01-29,1721,N20,VIIRS,n,2,300.93,2.88,D,0,2024
-34.65147,-56.18351,334.63,0.44,0.38,2024-01-29,1721,N20,VIIRS,n,2,302.65,5.3,D,0,2024
-34.65086,-56.17867,335.06,0.44,0.38,2024-01-29,1721,N20,VIIRS,n,2,302.23,5.3,D,0,2024
-32.86131,-56.53907,306.19,0.41,0.37,2024-01-30,440,N20,VIIRS,n,2,293.64,1.22,N,0,2024
-33.09203,-54.53851,300.17,0.38,0.36,2024-01-30,440,N20,VIIRS,n,2,289.69,0.46,N,0,2024
-34.68512,-56.38009,341.0,0.51,0.49,2024-01-30,1702,N20,VIIRS,n,2,304.03,3.06,D,0,2024
-32.15545,-57.36689,331.53,0.54,0.51,2024-01-30,1703,N20,VIIRS,l,2,306.29,11.41,D,0,2024
-32.86023,-56.53851,303.73,0.43,0.46,2024-01-31,421,N20,VIIRS,n,2,290.72,1.28,N,0,2024
-34.42585,-57.40657,330.42,0.37,0.58,2024-01-31,1824,N20,VIIRS,n,2,299.82,1.66,D,0,2024
-34.81335,-56.00707,337.21,0.48,0.48,2024-02-01,1805,N20,VIIRS,n,2,305.71,4.14,D,0,2024
-34.85357,-56.10499,330.73,0.47,0.48,2024-02-01,1805,N20,VIIRS,l,2,303.89,1.66,D,0,2024
-30.45621,-57.64906,342.26,0.48,0.48,2024-02-01,1806,N20,VIIRS,n,2,306.74,5.35,D,0,2024
-32.05807,-55.5768,343.12,0.58,0.52,2024-02-01,1806,N20,VIIRS,n,2,306.6,82.71,D,0,2024
-30.4533,-57.64791,330.9,0.48,0.48,2024-02-01,1806,N20,VIIRS,l,2,303.91,3.68,D,0,2024
-30.42121,-57.69388,338.67,0.48,0.48,2024-02-01,1806,N20,VIIRS,n,2,307.42,5.49,D,0,2024
-32.05386,-55.58138,351.73,0.66,0.73,2024-02-02,343,N20,VIIRS,n,2,295.2,20.49,N,0,2024
-32.05418,-55.58709,367.0,0.66,0.73,2024-02-02,343,N20,VIIRS,h,2,293.21,29.5,N,0,2024
-32.0562,-55.58027,345.89,0.66,0.73,2024-02-02,343,N20,VIIRS,n,2,292.92,24.6,N,0,2024
-32.05186,-55.58826,347.12,0.66,0.73,2024-02-02,343,N20,VIIRS,n,2,292.03,20.49,N,0,2024
-32.05566,-55.58092,345.37,0.32,0.55,2024-02-02,524,N20,VIIRS,n,2,292.89,2.1,N,0,2024
-32.06048,-55.58494,367.0,0.32,0.55,2024-02-02,524,N20,VIIRS,h,2,291.71,17.12,N,0,2024
-32.06075,-55.58148,336.74,0.32,0.55,2024-02-02,524,N20,VIIRS,n,2,296.95,17.12,N,0,2024
-32.0554,-55.58438,307.74,0.32,0.55,2024-02-02,524,N20,VIIRS,n,2,291.54,2.1,N,0,2024
-33.92871,-58.37804,344.96,0.39,0.36,2024-02-02,1746,N20,VIIRS,n,2,315.57,11.95,D,0,2024
-34.77552,-56.00608,335.88,0.44,0.38,2024-02-02,1746,N20,VIIRS,n,2,298.88,5.26,D,0,2024
-34.84513,-56.10732,340.25,0.43,0.38,2024-02-02,1746,N20,VIIRS,n,2,304.2,3.4,D,0,2024
-34.77638,-56.01082,347.36,0.44,0.38,2024-02-02,1746,N20,VIIRS,n,2,300.01,5.26,D,0,2024
-32.06012,-55.58289,352.71,0.49,0.41,2024-02-02,1747,N20,VIIRS,n,2,320.98,22.72,D,0,2024
-32.05912,-55.57767,345.81,0.49,0.41,2024-02-02,1747,N20,VIIRS,l,2,318.57,22.72,D,0,2024
-30.2487,-57.60594,339.36,0.43,0.38,2024-02-02,1747,N20,VIIRS,l,2,311.62,4.05,D,0,2024
-32.06282,-55.5805,309.67,0.52,0.42,2024-02-03,505,N20,VIIRS,n,2,292.0,1.22,N,0,2024
-32.06157,-55.57863,322.5,0.52,0.42,2024-02-03,505,N20,VIIRS,n,2,293.17,2.23,N,0,2024
-32.05897,-55.57987,310.74,0.52,0.42,2024-02-03,505,N20,VIIRS,n,2,292.1,1.22,N,0,2024
-32.86235,-56.5379,309.31,0.48,0.4,2024-02-03,505,N20,VIIRS,n,2,296.59,1.13,N,0,2024
-31.07494,-55.75955,333.06,0.38,0.36,2024-02-03,1728,N20,VIIRS,n,2,302.59,3.57,D,0,2024
-32.06101,-55.57946,330.18,0.38,0.36,2024-02-03,1728,N20,VIIRS,l,2,304.25,2.98,D,0,2024
-33.03236,-53.66996,341.09,0.47,0.48,2024-02-07,1753,N20,VIIRS,n,2,298.21,6.8,D,0,2024
-31.44148,-57.86185,343.26,0.47,0.4,2024-02-07,1753,N20,VIIRS,n,2,305.08,5.8,D,0,2024
-31.18204,-57.27333,330.4,0.5,0.41,2024-02-07,1753,N20,VIIRS,l,2,304.97,10.19,D,0,2024
-32.86033,-56.54029,310.3,0.38,0.43,2024-02-08,511,N20,VIIRS,n,2,296.77,1.49,N,0,2024
-34.82633,-56.03498,318.16,0.43,0.46,2024-02-08,512,N20,VIIRS,n,2,286.32,2.05,N,0,2024
-33.24812,-53.8553,338.95,0.42,0.38,2024-02-08,1734,N20,VIIRS,n,2,302.2,4.38,D,0,2024
-30.40269,-57.67427,336.99,0.38,0.36,2024-02-08,1735,N20,VIIRS,n,2,303.19,5.39,D,0,2024
-32.8618,-56.53889,308.71,0.39,0.36,2024-02-09,452,N20,VIIRS,n,2,290.94,1.47,N,0,2024
-32.00115,-54.47042,335.52,0.41,0.37,2024-02-09,1715,N20,VIIRS,n,2,303.89,7.86,D,0,2024
-33.09225,-53.85622,340.56,0.41,0.37,2024-02-09,1715,N20,VIIRS,n,2,302.32,7.96,D,0,2024
-33.09567,-53.85556,336.2,0.41,0.37,2024-02-09,1715,N20,VIIRS,n,2,300.81,7.96,D,0,2024
-32.00056,-54.466,332.47,0.41,0.37,2024-02-09,1715,N20,VIIRS,l,2,304.47,3.37,D,0,2024
-32.00401,-54.46537,335.0,0.41,0.37,2024-02-09,1715,N20,VIIRS,l,2,305.7,3.37,D,0,2024
-33.86941,-58.34014,309.25,0.39,0.36,2024-02-14,459,N20,VIIRS,n,2,285.96,0.67,N,0,2024
-32.86066,-56.54016,305.86,0.42,0.38,2024-02-14,459,N20,VIIRS,n,2,288.47,0.98,N,0,2024
-30.74537,-57.31887,335.99,0.4,0.37,2024-02-19,1728,N20,VIIRS,n,2,303.44,4.92,D,0,2024
-32.86092,-56.53844,310.24,0.39,0.36,2024-02-20,446,N20,VIIRS,n,2,293.65,1.03,N,0,2024
-32.86167,-56.53848,305.18,0.54,0.42,2024-02-21,427,N20,VIIRS,n,2,293.17,1.67,N,0,2024
-34.76163,-55.99086,332.63,0.37,0.58,2024-02-21,1649,N20,VIIRS,n,2,296.38,3.86,D,0,2024
-34.7619,-55.9949,352.38,0.37,0.58,2024-02-21,1649,N20,VIIRS,n,2,297.16,5.35,D,0,2024
-33.23733,-53.67569,330.98,0.43,0.62,2024-02-22,1811,N20,VIIRS,n,2,294.56,1.3,D,0,2024
-32.85051,-54.60894,327.26,0.47,0.64,2024-02-27,1818,N20,VIIRS,n,2,290.82,1.11,D,0,2024
-32.86357,-56.54029,310.07,0.47,0.48,2024-02-29,518,N20,VIIRS,n,2,294.42,1.41,N,0,2024
-34.03371,-57.33171,330.79,0.39,0.36,2024-02-29,1740,N20,VIIRS,n,2,284.02,1.98,D,0,2024
-34.79555,-56.01091,343.99,0.48,0.48,2024-03-04,1805,N20,VIIRS,n,2,300.04,13.86,D,0,2024
-34.79748,-56.00714,341.64,0.48,0.48,2024-03-04,1805,N20,VIIRS,n,2,301.05,7.57,D,0,2024
-34.79195,-56.0034,341.15,0.48,0.48,2024-03-04,1805,N20,VIIRS,n,2,299.09,14.92,D,0,2024
-34.79312,-56.00856,343.04,0.48,0.48,2024-03-04,1805,N20,VIIRS,n,2,300.43,14.9,D,0,2024
-34.79441,-56.00572,351.58,0.48,0.48,2024-03-04,1805,N20,VIIRS,n,2,302.08,13.86,D,0,2024
-33.18726,-53.82557,331.47,0.34,0.56,2024-03-04,1805,N20,VIIRS,n,2,297.6,3.97,D,0,2024
-33.18129,-53.82367,327.04,0.34,0.56,2024-03-04,1805,N20,VIIRS,l,2,297.08,2.83,D,0,2024
-33.18706,-53.82705,333.84,0.34,0.56,2024-03-04,1805,N20,VIIRS,n,2,299.82,3.11,D,0,2024
-31.82522,-55.27833,297.85,0.33,0.55,2024-03-05,524,N20,VIIRS,n,2,285.45,0.73,N,0,2024
-33.58528,-58.16526,335.52,0.39,0.37,2024-03-05,1746,N20,VIIRS,n,2,297.44,2.75,D,0,2024
-30.73946,-57.33408,340.1,0.44,0.38,2024-03-05,1747,N20,VIIRS,n,2,303.56,5.55,D,0,2024
-32.03552,-54.57329,334.27,0.55,0.43,2024-03-05,1747,N20,VIIRS,n,2,296.84,4.78,D,0,2024
-30.74727,-57.33696,331.99,0.44,0.38,2024-03-05,1747,N20,VIIRS,l,2,304.1,4.35,D,0,2024
-32.03667,-54.57909,334.5,0.55,0.43,2024-03-05,1747,N20,VIIRS,n,2,299.9,4.78,D,0,2024
-31.11325,-55.42644,309.1,0.52,0.41,2024-03-06,504,N20,VIIRS,n,2,285.08,1.16,N,0,2024
-31.10941,-55.42586,304.85,0.52,0.41,2024-03-06,504,N20,VIIRS,n,2,284.68,1.16,N,0,2024
-32.86305,-56.53876,306.14,0.48,0.4,2024-03-06,505,N20,VIIRS,n,2,289.27,1.47,N,0,2024
-33.79345,-53.64835,334.5,0.39,0.36,2024-03-06,1727,N20,VIIRS,n,2,302.94,4.6,D,0,2024
-34.26413,-56.06789,334.7,0.4,0.37,2024-03-06,1727,N20,VIIRS,n,2,306.17,6.64,D,0,2024
-34.41696,-56.4682,332.23,0.4,0.37,2024-03-06,1727,N20,VIIRS,n,2,303.48,0.94,D,0,2024
-33.93604,-58.31071,347.64,0.45,0.39,2024-03-06,1728,N20,VIIRS,n,2,303.49,9.0,D,0,2024
-33.88092,-58.37825,332.57,0.46,0.39,2024-03-06,1728,N20,VIIRS,l,2,303.94,14.45,D,0,2024
-30.73338,-57.3279,336.51,0.4,0.37,2024-03-06,1728,N20,VIIRS,n,2,304.85,4.38,D,0,2024
-30.73278,-57.3237,338.29,0.4,0.37,2024-03-06,1728,N20,VIIRS,n,2,305.52,7.53,D,0,2024
-30.73618,-57.32307,343.2,0.4,0.37,2024-03-06,1728,N20,VIIRS,n,2,308.34,7.53,D,0,2024
-30.7367,-57.3242,334.71,0.4,0.37,2024-03-06,1728,N20,VIIRS,l,2,308.26,9.84,D,0,2024
-32.86025,-56.53903,310.65,0.39,0.36,2024-03-07,446,N20,VIIRS,n,2,290.73,1.72,N,0,2024
-34.81274,-55.94559,332.19,0.4,0.44,2024-03-07,1708,N20,VIIRS,l,2,303.19,2.46,D,0,2024
-33.17194,-53.95731,333.33,0.46,0.39,2024-03-07,1709,N20,VIIRS,l,2,305.9,4.68,D,0,2024
-32.9814,-57.91113,328.54,0.46,0.63,2024-03-08,1650,N20,VIIRS,n,2,290.05,3.82,D,0,2024
-34.60085,-56.50339,367.0,0.5,0.66,2024-03-08,1830,N20,VIIRS,h,2,294.38,15.18,D,0,2024
-33.8761,-58.29019,338.28,0.42,0.61,2024-03-08,1830,N20,VIIRS,n,2,295.93,2.73,D,0,2024
-33.69132,-54.60717,340.15,0.37,0.58,2024-03-09,1811,N20,VIIRS,n,2,301.27,4.34,D,0,2024
-33.18676,-53.72264,329.35,0.42,0.61,2024-03-09,1811,N20,VIIRS,n,2,296.72,0.83,D,0,2024
-32.86351,-56.53794,302.98,0.57,0.43,2024-03-11,511,N20,VIIRS,n,2,292.36,1.0,N,0,2024
-30.20535,-57.12066,342.5,0.51,0.41,2024-03-12,1716,N20,VIIRS,n,2,305.99,6.03,D,0,2024
-32.95073,-55.93887,330.77,0.42,0.38,2024-03-17,1721,N20,VIIRS,n,2,298.41,0.45,D,0,2024
-33.09177,-54.53775,300.52,0.38,0.36,2024-03-18,440,N20,VIIRS,n,2,289.93,0.35,N,0,2024
-32.86183,-56.53859,311.06,0.41,0.37,2024-03-18,440,N20,VIIRS,n,2,293.26,1.25,N,0,2024
-32.86193,-56.53999,303.14,0.45,0.39,2024-03-22,502,N20,VIIRS,n,2,286.63,1.0,N,0,2024
-32.86173,-56.53774,308.53,0.4,0.37,2024-03-23,442,N20,VIIRS,n,2,288.45,1.11,N,0,2024
-33.73619,-55.32178,337.21,0.43,0.46,2024-03-23,1703,N20,VIIRS,n,2,291.04,0.53,D,0,2024
-31.79152,-56.44493,345.03,0.5,0.49,2024-03-25,1803,N20,VIIRS,n,2,301.24,6.73,D,0,2024
-31.6425,-57.97576,329.69,0.41,0.45,2024-03-25,1803,N20,VIIRS,n,2,301.47,2.42,D,0,2024
-32.41503,-58.05039,332.05,0.39,0.44,2024-03-25,1803,N20,VIIRS,n,2,301.51,2.23,D,0,2024
-30.51762,-57.81,342.75,0.44,0.46,2024-03-25,1804,N20,VIIRS,n,2,297.63,4.62,D,0,2024
-30.51767,-57.81026,343.33,0.44,0.46,2024-03-25,1804,N20,VIIRS,n,2,297.86,4.82,D,0,2024
-30.82347,-57.00548,340.97,0.48,0.48,2024-03-25,1804,N20,VIIRS,n,2,300.21,5.23,D,0,2024
-30.61748,-57.28538,334.06,0.47,0.48,2024-03-25,1804,N20,VIIRS,n,2,298.13,5.02,D,0,2024
-30.62019,-57.2831,334.37,0.47,0.48,2024-03-25,1804,N20,VIIRS,n,2,297.69,3.42,D,0,2024
-32.86269,-56.53999,303.09,0.51,0.5,2024-03-26,521,N20,VIIRS,n,2,289.68,1.23,N,0,2024
-33.86994,-58.34356,330.38,0.38,0.36,2024-03-26,1742,N20,VIIRS,n,2,299.39,4.1,D,0,2024
-33.86931,-58.33946,333.92,0.38,0.36,2024-03-26,1742,N20,VIIRS,n,2,301.85,5.57,D,0,2024
-30.51089,-57.82012,332.21,0.4,0.37,2024-03-26,1743,N20,VIIRS,n,2,300.11,3.54,D,0,2024
-30.97835,-57.16227,333.62,0.41,0.37,2024-03-26,1743,N20,VIIRS,n,2,304.65,5.09,D,0,2024
-32.86139,-56.53745,308.62,0.43,0.38,2024-03-27,500,N20,VIIRS,n,2,290.92,0.93,N,0,2024
-30.82041,-57.00528,329.91,0.43,0.38,2024-03-27,1723,N20,VIIRS,n,2,301.18,2.19,D,0,2024
-30.82218,-57.00355,331.68,0.43,0.38,2024-03-27,1723,N20,VIIRS,n,2,300.88,2.78,D,0,2024
-32.86185,-56.54104,303.36,0.46,0.47,2024-03-29,419,N20,VIIRS,n,2,289.88,0.89,N,0,2024
-33.69777,-53.67181,334.48,0.37,0.58,2024-03-29,1640,N20,VIIRS,n,2,292.21,4.85,D,0,2024
-31.48501,-55.1757,335.03,0.43,0.62,2024-03-29,1641,N20,VIIRS,n,2,297.15,6.43,D,0,2024
-31.48459,-55.17379,339.81,0.54,0.68,2024-03-29,1821,N20,VIIRS,n,2,296.31,5.5,D,0,2024
-34.60327,-56.31834,327.45,0.39,0.59,2024-03-29,1821,N20,VIIRS,n,2,297.92,2.95,D,0,2024
-30.37435,-57.04852,333.4,0.45,0.63,2024-03-29,1822,N20,VIIRS,n,2,297.95,3.13,D,0,2024
-30.546,-57.14484,328.19,0.44,0.63,2024-03-29,1822,N20,VIIRS,n,2,297.45,3.08,D,0,2024
-30.37272,-57.04694,333.19,0.45,0.63,2024-03-29,1822,N20,VIIRS,n,2,298.01,4.82,D,0,2024
-32.86261,-56.53908,299.39,0.5,0.49,2024-04-03,417,N20,VIIRS,n,2,288.19,0.85,N,0,2024
-32.86273,-56.53745,305.99,0.42,0.38,2024-04-06,459,N20,VIIRS,n,2,290.25,0.86,N,0,2024
-32.98808,-56.121,331.52,0.47,0.48,2024-04-07,1703,N20,VIIRS,n,2,295.15,3.02,D,0,2024
-31.73883,-54.84887,315.75,0.61,0.71,2024-04-10,343,N20,VIIRS,n,2,285.23,0.67,N,0,2024
-32.42159,-54.62271,307.82,0.57,0.69,2024-04-10,344,N20,VIIRS,n,2,278.97,0.11,N,0,2024
-33.93335,-54.54639,311.79,0.39,0.59,2024-04-10,524,N20,VIIRS,n,2,280.07,0.19,N,0,2024
-33.83706,-57.94281,296.5,0.49,0.49,2024-04-10,524,N20,VIIRS,n,2,285.37,0.64,N,0,2024
-32.86153,-56.5397,301.43,0.49,0.4,2024-04-11,505,N20,VIIRS,n,2,284.43,1.38,N,0,2024
-33.51398,-54.17507,345.88,0.39,0.36,2024-04-11,1728,N20,VIIRS,n,2,293.21,4.03,D,0,2024
-33.5126,-54.17862,333.27,0.39,0.36,2024-04-11,1728,N20,VIIRS,n,2,292.63,3.23,D,0,2024
-33.51731,-54.17432,336.42,0.39,0.36,2024-04-11,1728,N20,VIIRS,n,2,293.75,4.03,D,0,2024
-33.23484,-58.03983,299.88,0.4,0.37,2024-04-12,447,N20,VIIRS,n,2,283.85,0.44,N,0,2024
-32.86319,-56.53805,296.8,0.39,0.36,2024-04-12,447,N20,VIIRS,n,2,275.0,0.67,N,0,2024
-32.86071,-56.53867,308.54,0.39,0.36,2024-04-17,453,N20,VIIRS,n,2,286.67,0.98,N,0,2024
-32.86201,-56.5374,299.79,0.45,0.39,2024-04-18,435,N20,VIIRS,n,2,287.68,0.81,N,0,2024
-32.86014,-56.53984,297.27,0.45,0.39,2024-04-18,435,N20,VIIRS,n,2,286.44,0.6,N,0,2024
-34.66055,-56.80812,329.43,0.32,0.54,2024-04-18,1657,N20,VIIRS,n,2,292.9,1.39,D,0,2024
-32.74078,-55.58596,356.06,0.52,0.5,2024-04-18,1657,N20,VIIRS,n,2,298.95,17.96,D,0,2024
-33.51286,-54.18303,343.04,0.5,0.66,2024-04-19,1819,N20,VIIRS,n,2,297.21,5.56,D,0,2024
-33.51262,-54.18423,336.98,0.5,0.66,2024-04-19,1819,N20,VIIRS,n,2,296.48,5.83,D,0,2024
-34.26636,-57.52769,325.08,0.63,0.54,2024-04-19,1819,N20,VIIRS,n,2,297.84,2.12,D,0,2024
-33.86061,-54.1876,328.77,0.54,0.51,2024-04-20,1800,N20,VIIRS,n,2,297.49,4.75,D,0,2024
-30.46842,-57.39071,329.12,0.43,0.46,2024-04-20,1801,N20,VIIRS,n,2,298.55,3.09,D,0,2024
-30.852,-57.02237,335.84,0.41,0.37,2024-04-21,1742,N20,VIIRS,n,2,300.11,3.13,D,0,2024
-32.86261,-56.53993,295.71,0.41,0.45,2024-04-24,422,N20,VIIRS,n,2,285.62,0.82,N,0,2024
-34.05444,-57.93041,326.57,0.55,0.68,2024-04-24,1645,N20,VIIRS,n,2,291.52,0.29,D,0,2024
-32.86239,-56.5368,296.35,0.38,0.36,2024-04-28,447,N20,VIIRS,n,2,284.25,1.17,N,0,2024
-31.24317,-55.66416,326.8,0.4,0.37,2024-05-03,453,N20,VIIRS,n,2,282.76,3.68,N,0,2024
-31.19519,-55.73098,300.89,0.4,0.37,2024-05-03,453,N20,VIIRS,n,2,282.7,0.44,N,0,2024
-31.19348,-55.7911,308.42,0.4,0.37,2024-05-03,453,N20,VIIRS,n,2,282.61,1.16,N,0,2024
-31.24377,-55.65993,322.47,0.4,0.37,2024-05-03,453,N20,VIIRS,n,2,284.62,3.68,N,0,2024
-32.86091,-56.53766,300.74,0.39,0.36,2024-05-03,454,N20,VIIRS,n,2,282.32,1.12,N,0,2024
-32.8616,-56.5411,297.22,0.45,0.39,2024-05-04,435,N20,VIIRS,n,2,283.52,0.94,N,0,2024
-33.93545,-53.62839,325.47,0.41,0.45,2024-05-04,1657,N20,VIIRS,n,2,284.58,3.87,D,0,2024
-31.20475,-55.77058,326.91,0.51,0.5,2024-05-07,518,N20,VIIRS,n,2,268.07,4.99,N,0,2024
-31.20389,-55.77234,315.07,0.51,0.5,2024-05-07,518,N20,VIIRS,n,2,270.38,3.24,N,0,2024
-31.24207,-55.66087,318.58,0.52,0.5,2024-05-07,518,N20,VIIRS,n,2,287.28,3.66,N,0,2024
-30.96562,-55.52492,329.61,0.4,0.44,2024-05-09,1704,N20,VIIRS,n,2,290.71,1.27,D,0,2024
-31.24484,-55.66171,297.38,0.4,0.44,2024-05-10,421,N20,VIIRS,n,2,273.4,0.69,N,0,2024
-31.24079,-55.66058,298.74,0.4,0.44,2024-05-10,421,N20,VIIRS,n,2,273.03,0.85,N,0,2024
-33.55495,-58.34526,329.27,0.36,0.58,2024-05-10,1825,N20,VIIRS,n,2,291.18,1.95,D,0,2024
-33.55294,-58.34509,325.34,0.36,0.58,2024-05-10,1825,N20,VIIRS,n,2,290.33,1.35,D,0,2024
-31.06876,-55.75778,329.04,0.51,0.41,2024-05-14,1710,N20,VIIRS,n,2,288.21,4.47,D,0,2024
-32.86161,-56.54066,297.28,0.52,0.42,2024-05-15,428,N20,VIIRS,n,2,280.07,1.45,N,0,2024
-31.0678,-55.76128,334.84,0.63,0.54,2024-05-15,1651,N20,VIIRS,n,2,287.02,7.53,D,0,2024
-30.41852,-57.64528,331.36,0.4,0.6,2024-05-15,1651,N20,VIIRS,n,2,289.51,2.08,D,0,2024
-31.06668,-55.75346,327.7,0.63,0.54,2024-05-15,1651,N20,VIIRS,n,2,288.41,7.75,D,0,2024
-31.06717,-55.75988,337.78,0.63,0.54,2024-05-15,1651,N20,VIIRS,n,2,288.55,7.75,D,0,2024
-31.06727,-55.75487,346.57,0.63,0.54,2024-05-15,1651,N20,VIIRS,n,2,288.5,11.53,D,0,2024
